,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
884,63.0,14.0,23.0,16.0,24.0,21.0,22.0,16.0,18.0,23.0,24.0,15.0,24.0,21.0,21.0,15.0,19.0,16.0,22.0,24.0
885,64.0,14.0,19.0,17.0,23.0,23.0,24.0,17.0,18.0,21.0,25.0,14.0,25.0,22.0,23.0,13.0,20.0,15.0,23.0,22.0
886,63.0,15.0,18.0,17.0,28.0,22.0,20.0,24.0,18.0,21.0,26.0,20.0,24.0,21.0,23.0,17.0,19.0,18.0,23.0,24.0
887,63.0,15.0,18.0,19.0,25.0,22.0,17.0,22.0,17.0,23.0,27.0,21.0,23.0,21.0,21.0,21.0,21.0,16.0,21.0,22.0
888,66.0,16.0,19.0,20.0,26.0,24.0,17.0,23.0,14.0,21.0,31.0,21.0,21.0,20.0,23.0,18.0,21.0,17.0,22.0,22.0
889,66.0,15.0,23.0,22.0,25.0,23.0,15.0,19.0,15.0,22.0,32.0,21.0,18.0,17.0,21.0,18.0,21.0,17.0,24.0,20.0
890,59.0,20.0,23.0,20.0,27.0,23.0,17.0,16.0,16.0,19.0,32.0,23.0,22.0,17.0,22.0,16.0,17.0,18.0,25.0,22.0
891,65.0,19.0,21.0,18.0,28.0,24.0,14.0,16.0,16.0,21.0,29.0,20.0,24.0,19.0,19.0,13.0,18.0,15.0,24.0,26.0
892,65.0,19.0,22.0,20.0,31.0,24.0,12.0,17.0,17.0,21.0,29.0,25.0,25.0,20.0,18.0,9.0,16.0,15.0,17.0,27.0
893,64.0,18.0,22.0,20.0,33.0,23.0,14.0,16.0,17.0,23.0,27.0,22.0,25.0,20.0,18.0,7.0,16.0,15.0,16.0,28.0
894,61.0,16.0,23.0,20.0,33.0,21.0,12.0,14.0,20.0,30.0,31.0,21.0,23.0,17.0,21.0,8.0,15.0,13.0,18.0,27.0
