,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
912,0.0,9.0,64.0,0.0,20.0,0.0,11.0,0.0,0.0,0.0,38.0,0.0,1.0,419.0,1.0,9.0,0.0,0.0,0.0,120.0
913,0.0,8.0,66.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,34.0,0.0,1.0,414.0,1.0,9.0,0.0,0.0,0.0,125.0
914,0.0,7.0,64.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,1.0,421.0,1.0,9.0,0.0,0.0,0.0,125.0
915,0.0,7.0,59.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0,28.0,0.0,1.0,414.0,1.0,7.0,0.0,0.0,0.0,133.0
916,0.0,7.0,51.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,1.0,412.0,1.0,7.0,0.0,0.0,0.0,127.0
917,0.0,6.0,46.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,26.0,0.0,1.0,393.0,1.0,7.0,0.0,0.0,0.0,124.0
918,0.0,5.0,45.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,24.0,0.0,1.0,379.0,1.0,6.0,0.0,0.0,0.0,122.0
919,0.0,5.0,35.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,21.0,0.0,1.0,351.0,1.0,6.0,0.0,0.0,0.0,119.0
920,0.0,5.0,34.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,1.0,308.0,1.0,6.0,0.0,0.0,0.0,129.0
921,0.0,3.0,27.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,1.0,262.0,1.0,4.0,0.0,0.0,0.0,131.0
922,0.0,3.0,23.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,1.0,217.0,1.0,4.0,0.0,0.0,0.0,134.0
923,0.0,2.0,20.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,171.0,1.0,2.0,0.0,0.0,0.0,145.0
924,0.0,1.0,18.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,120.0,1.0,1.0,0.0,0.0,0.0,146.0
925,0.0,0.0,14.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,93.0,1.0,1.0,0.0,0.0,0.0,132.0
926,0.0,0.0,10.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,69.0,0.0,8.0,0.0,0.0,0.0,135.0
927,0.0,0.0,11.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,1.0,61.0,1.0,27.0,0.0,0.0,0.0,135.0
